STATEFP,SCSDLEA,GEOID,NAME,LSAD,LOGRADE,HIGRADE,MTFCC,SDTYP,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,ELSDLEA,UNSDLEA,NPR_AllDistricts_3.24.16_NCES_ID_ORIG,NPR_AllDistricts_3.24.16_District Name,NPR_AllDistricts_3.24.16_State Name,NPR_AllDistricts_3.24.16_City Name,NPR_AllDistricts_3.24.16_ENROLLMENT (Number of students enrolled in district):2013,NPR_AllDistricts_3.24.16_Raw per-pupil expenditures for district:2013,"NPR_AllDistricts_3.24.16_Per-pupil expenditures for district, adjusted by regional cost differences:2013",NPR_AllDistricts_3.24.16_color_bin_orig,NPR_AllDistricts_3.24.16_color_bin
09,03750,0903750,Regional High School District 08,00,07,12,G5410,,E,196158057,1987545,+41.6644949,-072.4113823,,,903750,REGIONAL SCHOOL DISTRICT 8,CT,HEBRON,1767,14847.1986417657,15334.7935336124,,bin4
09,03780,0903780,Regional High School District 09,00,09,12,G5410,,E,152607026,4655380,+41.2881408,-073.3553307,,,903780,REGIONAL SCHOOL DISTRICT 9,CT,EASTON,1012,22578.0632411067,19864.598477496,,bin5
09,03570,0903570,Regional High School District 11,00,07,12,G5410,,E,163559341,1536941,+41.7597414,-072.0895315,,,903570,REGIONAL SCHOOL DISTRICT 11,CT,CHAPLIN,280,23714.2857142857,31441.2457380689,,bin5
09,00005,0900005,Regional High School District 19,00,09,12,G5410,,E,302134910,5055984,+41.8616318,-072.2239694,,,900005,REGIONAL HIGH SCHOOL DISTRICT 19,CT,STORRS,1223,17643.4995911693,18222.9274335875,,bin5
09,03600,0903600,Regional High School District 01,00,09,12,G5410,,E,681157265,13653911,+41.8823963,-073.3768438,,,903600,REGIONAL SCHOOL DISTRICT 1,CT,FALLS VILLAGE,421,25760.0950118765,33832.1515186378,,bin5
09,03720,0903720,Regional High School District 07,00,07,12,G5410,,E,388873397,16080791,+41.9699218,-073.1784731,,,903720,REGIONAL HIGH SCHOOL DISTRICT 7,CT,WINSTED,1130,16933.6283185841,22239.8666918931,,bin5
13,13053,1313053,Chattahoochee County for Fort Benning,00,09,12,G5410,A,F,489955989,4281677,+32.3717532,-084.7974159,,,,,,,,,,,
13,13215,1313215,Muscogee County for Fort Benning,00,09,12,G5410,A,F,191854964,550018,+32.4698571,-084.8130988,,,,,,,,,,,
17,19080,1719080,Township High School District 113,00,09,12,G5410,,E,64004700,352724,+42.1787714,-087.8367387,,,1719080,TOWNSHIP HIGH SCHOOL DISTRICT 113,IL,HIGHLAND PARK,3766,22399.6282527881,21428.5397613656,,bin5
17,30450,1730450,Township High School District 211,00,09,12,G5410,,E,160476863,1139747,+42.0719749,-088.0712901,,,1730450,TOWNSHIP HIGH SCHOOL DISTRICT 211,IL,PALATINE,12362,18866.445558971,17839.8058514684,,bin5
17,32700,1732700,Princeton High School District 500,00,09,12,G5410,,E,589110097,849932,+41.3564987,-089.4554198,,,1732700,PRINCETON HIGH SCHOOL DISTRICT 500,IL,PRINCETON,555,13363.963963964,17345.8222127629,,bin5
17,29280,1729280,Oak Park and River Forest District 200,00,09,12,G5410,,E,18408259,4794,+41.8899758,-087.7989388,,,1729280,OAK PARK RIVER FOREST HIGH SCHOOL DISTRICT 200,IL,OAK PARK,3285,19033.7899543379,17998.0440057802,,bin5
17,33420,1733420,Rich Township High School District 227,00,09,12,G5410,,E,85915674,387516,+41.5100091,-087.7346941,,,1733420,RICH TOWNSHIP HIGH SCHOOL DISTRICT 227,IL,MATTESON,3656,16366.7943107221,15476.1760503086,,bin4
17,17901,1717901,Flanagan-Cornell District 74 in Cornell,00,09,12,G5410,A,F,161795241,338506,+40.9935122,-088.7233485,,,,,,,,,,,
17,24090,1724090,Maine Township High School District 207,00,09,12,G5410,,E,72202919,640545,+42.0294530,-087.8642087,,,1724090,MAINE TOWNSHIP HIGH SCHOOL DISTRICT 207,IL,PARK RIDGE,6525,19898.8505747126,18816.0313404373,,bin5
17,29730,1729730,Ohio Community High School District 505,00,09,12,G5410,,E,130733715,88305,+41.5594694,-089.4448495,,,1729730,OHIO COMMUNITY HIGH SCHOOL DISTRICT 505,IL,OHIO,33,27696.9696969697,35949.4169163725,,bin5
17,30330,1730330,Ottawa Township High School District 140,00,09,12,G5410,,E,605063322,13259793,+41.3313340,-088.8325200,,,1730330,OTTAWA TOWNSHIP HIGH SCHOOL DISTRICT 140,IL,OTTAWA,1476,14069.1056910569,17802.4859014837,,bin5
17,32220,1732220,Pontiac Township High School District 90,00,09,12,G5410,,E,702832979,1079513,+40.9124848,-088.5631348,,,1732220,PONTIAC TOWNSHIP HIGH SCHOOL DISTRICT 90,IL,PONTIAC,786,12660.3053435114,15502.7326011699,,bin4
17,33270,1733270,Reavis Township High School District 220,00,09,12,G5410,,E,24447637,0,+41.7597695,-087.7704005,,,1733270,REAVIS TOWNSHIP HIGH SCHOOL DISTRICT 220,IL,BURBANK,1803,16388.7964503605,15496.9809177777,,bin4
17,35190,1735190,Salem Community High School District 600,00,09,12,G5410,,E,664956693,2850347,+38.5968831,-088.8692552,,,1735190,SALEM COMMUNITY HIGH SCHOOL DISTRICT 600,IL,SALEM,748,10494.6524064171,12822.22022582,,bin4
17,40800,1740800,Warren Township High School District 121,00,09,12,G5410,,E,132270797,2666241,+42.3897157,-087.9458874,,,1740800,WARREN TOWNSHIP HIGH SCHOOL DISTRICT 121,IL,GURNEE,4373,11742.7395380745,11233.6579098213,,bin3
17,41370,1741370,Webber Township High School District 204,00,09,12,G5410,,E,221088851,979185,+38.3702056,-088.7531928,,,1741370,WEBBER TOWNSHIP HIGH SCHOOL DISTRICT 204,IL,BLUFORD,132,12484.8484848485,15253.8140911495,,bin4
17,04770,1704770,Central Community High School District 71,00,09,12,G5410,,E,528155624,1712477,+38.6059576,-089.5269379,,,1704770,CENTRAL COMMUNITY SCHOOL DISTRICT 71,IL,BREESE,571,11802.1015761821,12682.7766798703,,bin4
17,25650,1725650,Mendota Township High School District 280,00,09,12,G5410,,E,524310604,505349,+41.5786140,-089.0930993,,,1725650,MENDOTA TOWNSHIP HIGH SCHOOL DISTRICT 280,IL,MENDOTA,629,12411.7647058824,15705.3526386867,,bin5
17,32910,1732910,Proviso Township High School District 209,00,09,12,G5410,,E,63716689,0,+41.8724134,-087.8707980,,,1732910,PROVISO TOWNSHIP HIGH SCHOOL DISTRICT 209,IL,FOREST PARK,5063,12093.4228718151,11435.3451177931,,bin3
17,33240,1733240,Rantoul Township High School District 193,00,09,12,G5410,,E,389478265,362791,+40.2981750,-088.1345723,,,1733240,RANTOUL TOWNSHIP HIGH SCHOOL DISTRICT 193,IL,RANTOUL,754,11717.5066312997,13532.6180838942,,bin4
17,38100,1738100,Streator Township High School District 40,00,09,12,G5410,,E,315401320,95539,+41.1575752,-088.7877848,,,1738100,STREATOR TOWNSHIP HIGH SCHOOL DISTRICT 40,IL,STREATOR,902,12920.177383592,16348.6777885443,,bin5
17,23050,1723050,Lincoln Community High School District 404,00,09,12,G5410,,E,698643822,1970215,+40.1403132,-089.3890882,,,1723050,LINCOLN COMMUNITY HIGH SCHOOL DISTRICT 404,IL,LINCOLN,842,11422.8028503563,14707.4104812802,,bin4
17,34290,1734290,Rochelle Township High School District 212,00,09,12,G5410,,E,563436814,642848,+41.9436890,-089.0439671,,,1734290,ROCHELLE TOWNSHIP HIGH SCHOOL DIST212,IL,ROCHELLE,932,13607.2961373391,15932.6542424587,,bin5
17,38970,1738970,Thornton Township High School District 205,00,09,12,G5410,,E,88241376,1281601,+41.6083740,-087.6225568,,,1738970,THORNTON TOWNSHIP HIGH SCHOOL DISTRICT 205,IL,SOUTH HOLLAND,5064,18711.0979462875,17692.9116608748,,bin5
17,32580,1732580,Adlai E. Stevenson High School District 125,00,09,12,G5410,,E,105001719,2140181,+42.1907882,-087.9810531,,,1732580,ADLAI E STEVENSON DISTRICT 125,IL,LINCOLNSHIRE,3947,20035.4699771979,19166.8745659023,,bin5
17,04230,1704230,Armstrong Township High School District 225,00,09,12,G5410,,E,347154112,416186,+40.2823717,-087.9020276,,,1704230,ARMSTRONG TOWNSHIP HIGH SCHOOL DISTRICT 225,IL,ARMSTRONG,136,16338.2352941176,20006.4126470311,,bin5
17,17903,1717903,Flanagan-Cornell District 74 in Rooks Creek,00,09,12,G5410,A,F,762687,0,+40.9341111,-088.7675833,,,,,,,,,,,
17,26880,1726880,J. Sterling Morton High School District 201,00,09,12,G5410,,E,39787852,558346,+41.8320708,-087.7814893,,,1726880,J STERLING MORTON HIGH SCHOOL DISTRICT 201,IL,CICERO,8362,10506.3381966037,9934.62351196048,,bin2
17,27740,1727740,Nashville Community High School District 99,00,09,12,G5410,,E,837268887,2335524,+38.3234419,-089.3236894,,,1727740,NASHVILLE COMMUNITY HIGH SCHOOL DISTRICT 99,IL,NASHVILLE,431,11273.7819025522,13774.1497988059,,bin4
17,28200,1728200,New Trier Township High School District 203,00,09,12,G5410,,E,49262634,1027033,+42.1017872,-087.7501283,,,1728200,NEW TRIER TOWNSHIP HIGH SCHOOL DISTRICT 203,IL,NORTHFIELD,4241,23516.8592313134,22237.161823174,,bin5
17,29220,1729220,Oak Lawn Community High School District 229,00,09,12,G5410,,E,15481020,0,+41.7233592,-087.7600471,,,1729220,OAK LAWN C HIGH SCHOOL DISTRICT 229,IL,OAK LAWN,1921,15083.8105153566,14263.0073191685,,bin4
17,43200,1743200,Woodlawn Community High School District 205,00,09,12,G5410,,E,260552032,434007,+38.3599490,-089.0575056,,,1743200,WOODLAWN HIGH SCHOOL DISTRICT 205,IL,WOODLAWN,184,11994.5652173913,14654.7928196564,,bin4
17,26180,1726180,Fairfield Community High School District 225,00,09,12,G5410,,E,570171614,1990398,+38.3505563,-088.3329368,,,1726180,FAIRFIELD COM HIGH SCHOOL DISTRICT 225,IL,FAIRFIELD,412,10849.5145631068,13733.4370187306,,bin4
17,22950,1722950,Limestone Community High School District 310,00,09,12,G5410,,E,128767645,2157054,+40.6569862,-089.6840634,,,1722950,LIMESTONE COMMUNITY HIGH SCHOOL DISTRICT 310,IL,PEORIA,1125,10356.4444444444,11784.253783309,,bin3
17,29010,1729010,Northfield Township High School District 225,00,09,12,G5410,,E,84407359,749648,+42.1058914,-087.8345603,,,1729010,NORTHFIELD TOWNSHIP HIGH SCHOOL DISTRICT 225,IL,GLENVIEW,4819,22368.5411911185,21151.3308525875,,bin5
17,33720,1733720,Ridgewood Community High School District 234,00,09,12,G5410,,E,6948668,0,+41.9627382,-087.8166774,,,1733720,RIDGEWOOD COMMUNITY HIGH SCHOOL DISTRICT 234,IL,NORRIDGE,812,20666.2561576355,19541.677650755,,bin5
17,34380,1734380,Rock Falls Township High School District 301,00,09,12,G5410,,E,208650930,6218658,+41.7263082,-089.6803904,,,1734380,ROCK FALLS TOWNSHIP HIGH SCHOOL DISTRICT 301,IL,ROCK FALLS,672,14284.2261904762,16861.6004875799,,bin5
17,08370,1708370,Carbondale Community High School District 165,00,09,12,G5410,,E,336278474,14604461,+37.7079289,-089.2020600,,,1708370,CARBONDALE COMMUNITY HIGH SCHOOL DISTRICT 165,IL,CARBONDALE,1093,12132.6623970723,15685.4973691243,,bin5
17,43890,1743890,Zion-Benton Township High School District 126,00,09,12,G5410,,E,94473450,1187648,+42.4611073,-087.8726236,,,1743890,ZION-BENTON TOWNSHIP HIGH SCHOOL DISTRICT 126,IL,ZION,2769,12828.8190682557,12272.6527598182,,bin4
17,21780,1721780,Lake Forest Community High School District 115,00,09,12,G5410,,E,55462280,177376,+42.2526073,-087.8589232,,,1721780,LAKE FOREST CONSOLIDATED HIGH SCHOOL DISTRICT 115,IL,LAKE FOREST,1686,22461.4472123369,21487.6786907151,,bin5
17,22830,1722830,Libertyville Community High School District 128,00,09,12,G5410,,E,89158382,2313022,+42.2800078,-087.9399324,,,1722830,COMMUNITY HIGH SCHOOL DISTRICT 128,IL,VERNON HILLS,3353,21298.8368625112,20375.4708528411,,bin5
17,27570,1727570,Mundelein Consolidated High School District 120,00,09,12,G5410,,E,88441042,4466883,+42.2805082,-088.0538296,,,1727570,MUNDELEIN CONSOLIDATED HIGH SCHOOL DISTRICT 120,IL,MUNDELEIN,2185,12704.347826087,12153.5777050067,,bin3
17,28530,1728530,Niles Township Community High School District 219,00,09,12,G5410,,E,49732916,0,+42.0298874,-087.7585770,,,1728530,NILES TOWNSHIP COMMUNITY HIGH SCHOOL DISTRICT 219,IL,SKOKIE,4919,24224.6391542997,22906.4270735984,,bin5
17,34020,1734020,Riverside Brookfield Township School District 208,00,09,12,G5410,,E,16040750,89901,+41.8350092,-087.8334190,,,1734020,RIVERSIDE-BROOKFIELD DISTRICT 208,IL,RIVERSIDE,1447,15029.0255701451,14211.2035608453,,bin4
17,13940,1713940,DuPage High School District 88,00,09,12,G5410,,E,55686784,1017002,+41.9021667,-087.9903629,,,1713940,DUPAGE HIGH SCHOOL DISTRICT 88,IL,ADDISON,4056,15861.6863905325,14998.5541685369,,bin4
17,40290,1740290,Vienna High School District 133,00,09,12,G5410,,E,752812924,7253709,+37.4438151,-088.8658483,,,1740290,VIENNA TOWNSHIP HIGH SCHOOL DISTRICT 13-3,IL,VIENNA,325,11390.7692307692,14372.5723102763,,bin4
17,12570,1712570,Community High School District 99,00,09,12,G5410,,E,79926841,1465582,+41.7761556,-088.0217838,,,1712570,COMMUNITY HIGH SCHOOL DISTRICT 99,IL,DOWNERS GROVE,5100,16756.4705882353,15844.6476372872,,bin5
17,39870,1739870,United Township High School District 30,00,09,12,G5410,,E,99015643,7861351,+41.5161010,-090.3907663,,,1739870,UNITED TOWNSHIP HIGH SCHOOL DISTRICT 30,IL,EAST MOLINE,1709,10324.1661790521,12097.3523657699,,bin3
17,12870,1712870,Dwight Township High School District 230,00,09,12,G5410,,E,412243832,221068,+41.0729988,-088.4631538,,,1712870,DWIGHT TOWNSHIP HIGH SCHOOL DISTRICT 230,IL,DWIGHT,290,18841.3793103448,23071.5498054865,,bin5
17,28260,1728260,Newark Community High School District 18,00,09,12,G5410,,E,257864842,370498,+41.5122017,-088.5179116,,,1728260,NEWARK COMMUNITY HIGH SCHOOL DISTRICT 18,IL,NEWARK,182,14730.7692307692,13929.1771891154,,bin4
17,35850,1735850,Seneca Township High School District 160,00,09,12,G5410,,E,563131969,12017434,+41.2592008,-088.5525680,,,1735850,SENECA TOWNSHIP HIGH SCHOOL DISTRICT 160,IL,SENECA,476,22962.1848739496,29055.4340455054,,bin5
17,15030,1715030,Fenton Community High School District 100,00,09,12,G5410,,E,31039325,456302,+41.9658652,-087.9616282,,,1715030,FENTON COMMUNITY HIGH SCHOOL DISTRICT 100,IL,BENSENVILLE,1520,18359.2105263158,17360.1726065443,,bin5
17,16830,1716830,Glenbard Township High School District 87,00,09,12,G5410,,E,114558787,3669859,+41.8936718,-088.0728660,,,1716830,GLENBARD TOWNSHIP HIGH SCHOOL DISTRICT 87,IL,GLEN ELLYN,8450,15809.8224852071,14949.5124982968,,bin4
17,25980,1725980,Milford Township High School District 233,00,09,12,G5410,,E,580182511,54555,+40.6606650,-087.6497853,,,1725980,MILFORD TOWNSHIP HIGH SCHOOL DISTRICT 233,IL,MILFORD,198,15060.6060606061,18441.9366069079,,bin5
17,26640,1726640,Morris Community High School District 101,00,09,12,G5410,,E,271784363,13465220,+41.3777600,-088.4360457,,,1726640,MORRIS COMMUNITY HIGH SCHOOL DISTRICT 101,IL,MORRIS,979,11648.6210418795,11014.7476998202,,bin2
17,25320,1725320,McHenry Community High School District 156,00,09,12,G5410,,E,112257166,7918327,+42.3376521,-088.2795920,,,1725320,MCHENRY COMMUNITY HIGH SCHOOL DISTRICT 156,IL,MCHENRY,2464,11497.1590909091,10871.5277281117,,bin2
17,25770,1725770,Metamora Township High School District 122,00,09,12,G5410,,E,249902756,25152561,+40.8140116,-089.4199248,,,1725770,METAMORA TOWNSHIP HIGH SCHOOL DISTRICT 122,IL,METAMORA,986,11500,13085.467626947,,bin4
17,37140,1737140,St. Anne Community High School District 302,00,09,12,G5410,,E,346671908,1059283,+41.0314845,-087.6727770,,,1737140,ST ANNE COMMUNITY HS SCHOOL DISTRICT 302,IL,SAINT ANNE,278,13374.1007194245,13830.5670548011,,bin4
17,19620,1719620,Hononegah Community High School District 207,00,09,12,G5410,,E,284487888,4249415,+42.4362751,-089.1013015,,,1719620,HONONEGAH COMMUNITY HIGH SCHOOL DISTRICT 207,IL,ROCKTON,2142,10734.360410831,11833.4698551825,,bin3
17,21840,1721840,Lake Park Community High School District 108,00,09,12,G5410,,E,49531530,1649095,+41.9709738,-088.0673596,,,1721840,LAKE PARK COMMUNITY HIGH SCHOOL DISTRICT 108,IL,ROSELLE,2759,16093.5121420805,15217.7648505945,,bin4
17,03780,1703780,Anna Jonesboro Community High School District 81,00,09,12,G5410,,E,405630194,2799932,+37.4712354,-089.1913985,,,1703780,ANNA JONESBORO COMMUNITY SCHOOL DISTRICT 81,IL,ANNA,475,10955.7894736842,13823.7263205495,,bin4
17,31620,1731620,Pinckneyville Community High School District 101,00,09,12,G5410,,E,749372714,5500521,+38.1170831,-089.3810703,,,1731620,PINCKNEYVILLE COMMUNITY HIGH SCHOOL DISTRICT 101,IL,PINCKNEYVILLE,435,10979.3103448276,14194.4066267062,,bin4
17,33510,1733510,Richmond-Burton Community High School District 157,00,09,12,G5410,,E,112936905,669707,+42.4546502,-088.2767482,,,1733510,RICHMOND CONSOLIDATED SCHOOL DISTRICT 157,IL,RICHMOND,757,14857.3315719947,14048.8524924741,,bin4
17,09300,1709300,Centralia High School District 200,00,09,12,G5410,,E,343614834,3326064,+38.4765831,-089.1266608,,,1709300,CENTRALIA TOWNSHIP HIGH SCHOOL DISTRICT 200,IL,CENTRALIA,952,13163.8655462185,16083.4276848929,,bin5
17,09780,1709780,Chester Non-High School District 122,00,09,12,G5410,,E,89456160,6847720,+38.0723787,-090.0975553,,,,,,,,,,,
17,24570,1724570,Marengo Community High School District 154,00,09,12,G5410,,E,295984593,349429,+42.2290672,-088.6141840,,,1724570,MARENGO COMMUNITY HIGH SCHOOL DISTRICT 154,IL,MARENGO,772,13150.2590673575,12434.6723353312,,bin4
17,27360,1727360,Mount Vernon Township High School District 201,00,09,12,G5410,,E,663520169,6435463,+38.2900715,-088.8599649,,,1727360,MT VERNON TOWNSHIP HIGH SCHOOL DISTRICT 201,IL,MOUNT VERNON,1284,11333.3333333333,13846.9089079853,,bin4
17,37410,1737410,St. Joseph-Ogden Community High School District 305,00,09,12,G5410,,E,312389487,839091,+40.1461844,-088.0393249,,,1737410,ST JOSEPH OGDEN COMMUNITY HIGH SCHOOL DISTRICT 305,IL,SAINT JOSEPH,485,10635.0515463918,12282.4842697686,,bin4
17,38940,1738940,Thornton Fractional Township High School District 215,00,09,12,G5410,,E,39302484,534157,+41.5856206,-087.5445710,,,1738940,THORNTON-FR T H SCHOOL DISTRICT 215,IL,CALUMET CITY,3480,1.14942528735632,1.08687796559827,,bin1
17,16260,1716260,Gardner-South Wilmington Township High School District,00,09,12,G5410,,E,134671029,3726219,+41.1897470,-088.3083297,,,1716260,GARDNER S WILM TOWNSHIP HIGH SCHOOL DISTRICT 73,IL,GARDNER,198,15873.7373737374,15009.9493833918,,bin4
17,06960,1706960,Bradley-Bourbonnais Consolidated High School District 307,00,09,12,G5410,,E,112198784,947236,+41.1829130,-087.8612047,,,1706960,BRADLEY-BOURBONNAIS HIGH SCHOOL DISTRICT 307,IL,BRADLEY,2067,9420.41606192549,9741.94069283131,,bin2
17,18030,1718030,Hall High School District 502,00,09,12,G5410,,E,182696290,6498084,+41.3540938,-089.2525339,,,1718030,HALL TOWNSHIP HIGH SCHOOL DISTRICT 502,IL,SPRING VALLEY,393,14989.8218829517,19456.1124292002,,bin5
17,40440,1740440,Community High School District 94,00,09,12,G5410,,E,81296435,2327043,+41.8793727,-088.2033455,,,1740440,WEST CHICAGO COMMUNITY HIGH SCHOOL DISTRICT 94,IL,WEST CHICAGO,2130,13213.1455399061,12494.1367669033,,bin4
17,04170,1704170,Township High School District 214,00,09,12,G5410,,E,168917996,1392445,+42.0762484,-087.9617537,,,1704170,TOWNSHIP HIGH SCHOOL DISTRICT 214,IL,ARLINGTON HEIGHTS,12129,19850.2761975431,18770.10019483,,bin5
17,11370,1711370,Community High School District 155,00,09,12,G5410,,E,171303257,5401621,+42.2416429,-088.3000111,,,1711370,MCHENRY COMMUNITY HIGH SCHOOL DISTRICT 155,IL,CRYSTAL LAKE,6914,14107.3184842349,13339.6522443472,,bin4
17,06540,1706540,Community High School District 218,00,09,12,G5410,,E,77909379,1207801,+41.6702888,-087.7358926,,,1706540,COMMUNITY HIGH SCHOOL DISTRICT 218,IL,OAK LAWN,5384,18204.8662704309,17214.2271739153,,bin5
17,01384,1701384,Illini West High School District 307,00,09,12,G5410,,E,947594120,16384081,+40.4997501,-091.0654874,,,1701384,ILLINI WEST HIGH SCHOOL DISTRICT 307,IL,CARTHAGE,410,9578.0487804878,9603.28648191595,,bin2
17,08400,1708400,Consolidated High School District 230,00,09,12,G5410,,E,183567081,6143861,+41.6433950,-087.8512225,,,1708400,CONSOLIDATED HIGH SCHOOL DISTRICT 230,IL,ORLAND PARK,8036,15613.2404181185,14763.627674376,,bin4
17,04020,1704020,Argo Community High School District 217,00,09,12,G5410,,E,30606417,1034899,+41.7598003,-087.8289776,,,1704020,ARGO COMMUNITY HIGH SCHOOL DISTRICT 217,IL,SUMMIT,1842,16992.9424538545,16068.2516096833,,bin5
17,06420,1706420,Bloom Township High School District 206,00,09,12,G5410,,E,103278401,414395,+41.5031250,-087.6056812,,,1706420,BLOOM TOWNSHIP HIGH SCHOOL DISTRICT 206,IL,CHICAGO HEIGHTS,3306,15340.592861464,14505.8165534953,,bin4
17,17902,1717902,Flanagan-Cornell District 74 in Pontiac,00,09,12,G5410,A,F,12723901,0,+40.9512121,-088.6748113,,,,,,,,,,,
17,23880,1723880,Lyons Township High School District 204,00,09,12,G5410,,E,61022133,289108,+41.7860138,-087.8797038,,,1723880,LYONS TOWNSHIP HIGH SCHOOL DISTRICT 204,IL,LA GRANGE,4039,17065.1151275068,16136.4969228619,,bin5
17,17340,1717340,Grant Community High School District 124,00,09,12,G5410,,E,60310566,17029841,+42.3819573,-088.1593888,,,1717340,GRANT COMMUNITY HIGH SCHOOL DISTRICT 124,IL,FOX LAKE,1894,10821.0137275607,10351.891571703,,bin2
17,20610,1720610,Joliet Township High School District 204,00,09,12,G5410,,E,280122896,5619862,+41.4726603,-088.1091531,,,1720610,JOLIET TOWNSHIP HIGH SCHOOL DISTRICT 204,IL,JOLIET,6109,14512.8498935996,13723.1161876281,,bin4
